node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
user_749,-0.060575314,-0.14344521,0.103238806,0.039479706,-0.04052033,-0.011169718,-0.02496201,-0.101116255,-0.1933826,-0.27680054,-0.10177277,-0.15942071,-0.010313349,-0.16046149,0.09238044,-0.05480081,0.0048889797,-0.05020994,0.1581118,0.08465305,-0.12353744,0.07750608,0.112745866,0.13225693,-0.033256833,0.11904068,-0.1596277,0.19520225,-0.09174268,0.11486295,0.153901,0.23186779,-0.1077981,-0.091850236,-0.094646245,0.22951768,0.2108451,0.05052817,0.065055855,0.0043148557,-0.09853288,-0.05187276,-0.20713252,-0.13532367,0.08375705,0.071430705,0.026280148,-0.17553267,0.07478359,-0.16257603,0.060741566,-0.08115232,-0.02026994,-0.051107954,0.113993034,-0.09523265,0.08605737,0.24857566,0.2713136,0.025262244,-0.08878469,0.10827096,0.1326782,0.037590325
user_75,0.055416364,0.12172596,-0.19178164,0.11038095,0.15305373,-0.03686463,-0.09240904,0.15536001,-0.011599638,-0.07019861,-0.1768103,-0.017144887,-0.07659185,-0.042768307,0.06981871,-0.115785055,-0.037343416,0.07071124,0.05676875,0.17315386,0.056848112,0.10141387,0.10210753,0.0012928448,0.1737085,-0.05656645,-0.087203406,-0.14536837,-0.16891703,0.020953087,0.19364241,0.23968033,-0.23426412,-0.0977397,-0.09658896,0.13628949,0.13258216,0.094649225,0.09195595,0.008198461,-0.30844536,-0.026030304,-0.065641694,-0.10577765,0.11701013,0.17154504,-0.0033890083,-0.10660448,0.009166377,0.076143764,-0.078614056,-0.035605554,-0.2623318,-0.033908118,0.014939742,0.14110775,0.10710148,0.05461342,-0.07582774,-0.029122991,-0.26825356,-0.10629038,-0.116546325,0.22134213
user_750,-0.16944528,0.019412309,-0.21347098,0.034630157,0.14922783,-0.18331607,-0.19476338,0.093701124,0.018609492,-0.049370434,0.24164267,-0.009792999,-0.05449305,-0.13244927,-0.21254784,-0.05643326,-0.17188522,0.042417947,0.09208112,0.089183144,-0.07259644,0.05315021,0.21563491,-0.050897095,-0.012254827,-0.12654872,-0.10411693,-0.13351326,0.1379287,-0.16626318,0.06473997,0.042433564,0.057432707,-0.10472187,0.1876252,-0.014638688,-0.16897103,0.096595414,0.17881875,-0.1713121,0.06456407,0.1491502,-0.07725571,-0.041902997,0.15775861,0.1874234,0.06662582,0.044147883,-0.14611228,-0.15078227,-0.1144548,-0.17318667,-0.17878185,-0.1341097,0.110308975,-0.15160573,0.07416087,-0.044157296,-0.19129542,-0.026580289,0.096522205,0.0339631,-0.057901196,-0.093160965
user_751,-0.06662292,-0.14690137,0.007184062,-0.09761175,0.022909382,-0.18978792,0.06545233,0.15116464,-0.22317243,-0.12534754,0.13965313,0.058620494,0.016011784,-0.15258908,-0.05440598,0.13123389,-0.22222199,-0.1456629,0.11125899,0.045245457,0.041170694,0.08189069,0.12148789,0.031154271,-0.11418526,0.23226589,0.032240912,0.027187873,-0.0971459,0.23126741,0.16137289,-0.031403255,0.0009734011,0.13082992,-0.14900912,-4.3495664e-05,0.047145113,0.068979956,0.21992268,0.050572284,-0.13208587,-0.076452814,-0.013500044,0.11852663,-0.008075451,-0.008505236,-0.023978703,0.021390878,-0.3260137,0.066164985,-0.16012119,-0.16221677,-0.08093538,-0.00745875,0.16057152,0.10599852,-0.10373484,0.18668158,0.09667159,0.12500596,0.118390076,-0.22234264,0.15585873,0.013645243
user_752,-0.16372034,-0.24389106,-0.14575319,-0.28412375,0.03484651,0.034141965,0.03060723,0.17100634,0.054081846,-0.089555815,0.1526942,-0.04878527,-0.10294356,-0.010432076,0.14460896,-0.039577197,0.04860095,0.116324216,0.025040088,0.06453925,0.09958664,-0.008840026,0.15585123,0.13521235,-0.06573152,0.22436379,-0.045902196,-0.12664711,-0.034721594,0.15451783,0.05847105,0.09918587,-0.16028538,0.050494187,-0.18171893,-0.15109733,0.10509925,0.12076133,0.02581922,-0.1378841,-0.17103793,0.25570762,-0.23844622,-0.085178025,0.24561203,-0.061383333,0.027177332,0.02910059,0.0074398443,0.11866167,-0.10764927,0.19885497,-0.08723032,-0.060854748,-0.069370806,-0.1267673,-0.02796545,-0.021417497,0.17222056,-0.16279164,0.028753022,0.10719578,-0.05279211,-0.034048755
user_753,-0.22770296,0.00013372222,0.054928135,0.07161216,0.0641879,-0.00966912,-0.11686484,-0.10765608,-0.12296519,-0.054156646,-0.13121913,0.040395547,0.017982706,-0.03832926,-0.07650302,0.15621704,0.029298915,0.29940918,0.11263144,0.13367705,0.12260548,-0.20019719,0.08323019,-0.18262331,0.12031572,-0.056009296,0.13533784,-0.016075581,0.008983418,0.012551653,0.08252779,0.09745676,-0.22767062,-0.029207807,-0.08433342,-0.0013047579,-0.15831883,-0.13194527,-0.1328444,0.20200038,-0.15685976,-0.16728051,-0.11138563,0.12249541,0.13496916,0.00083865423,-0.009187476,-0.20995587,-0.048683543,0.12833098,-0.15773287,-0.08361632,-0.06509342,-0.17484531,0.09764036,0.08920605,0.12993696,0.03613946,0.11183401,-0.17939301,-0.2583516,-0.14823774,0.020600097,0.119441904
user_754,0.0676142,0.078828074,-0.023632893,-0.20988075,0.20341858,0.09045676,-0.14957054,0.046164494,0.01587463,-0.137104,-0.008084887,-0.1289259,0.09297559,0.08483881,-0.1512576,-0.06557012,-0.029948477,-0.1157369,0.03598873,-0.12527998,0.19887449,-0.057242326,-0.27759612,0.16168244,-0.11856887,-0.017738668,0.053087845,-0.067385234,0.06650235,0.191109,-0.11989898,-0.028100379,0.082041666,-0.15460818,-0.04048169,-0.18782453,0.18988837,-0.055777475,-0.08789516,-0.10580303,-0.12692367,-0.13550477,0.031968266,0.22676963,-0.14822572,0.038006928,-0.09782975,0.16399664,-0.032275606,0.06261534,0.013424473,0.17855795,-0.018652072,-0.04707612,0.11077657,0.33437225,-0.1219872,-0.1589847,0.04833565,-0.17941116,0.133457,-0.026851082,-0.0009260604,-0.08551375
user_755,-0.27497247,-0.22673485,0.053062994,0.086322084,0.079067,0.13486224,-0.11017166,-0.1926353,-0.043848865,-0.07907731,-0.062361635,0.04598987,0.0063698655,0.040320277,0.02836744,-0.032029953,-0.23153187,0.1613149,-0.087578915,0.17278336,0.18820621,0.23921,-0.06157923,-0.07745124,-0.06606831,-0.05852456,-0.04455637,-0.145971,-0.07486632,-0.058095653,-0.121507555,0.11921218,-0.2439271,-0.08205016,-0.16966017,0.15344688,-0.133845,0.0622766,-0.04001047,0.058138456,-0.04828615,-0.016532741,-0.18192813,0.10836173,0.08900697,-0.10238381,0.18951833,-0.017185168,0.11521838,-0.10743805,-0.1513869,0.22719783,0.04659592,0.021038545,0.052085724,-0.020965066,-0.1494828,0.03166702,0.2700662,0.13948269,-0.076875225,-0.061701693,0.040304407,0.055901416
user_756,0.09318993,-0.29532868,0.04381978,-0.20195511,0.17464036,-0.13782054,-0.004986564,-0.021061897,-0.0010053056,0.03304286,0.015859853,-0.03358503,0.030479293,-0.035415612,0.12533665,-0.042567823,-0.10180281,-0.09468514,-0.025652623,0.008023686,0.11468759,0.11118977,-0.08312774,0.050552387,-0.18422458,0.10728535,0.097867444,0.081375055,-0.028486487,0.18577202,-0.07588927,0.119858876,-0.35075226,0.022165332,-0.040451914,0.039840847,0.009458953,-0.013448165,0.042154584,-0.13260356,0.10125707,0.23153505,0.12413193,0.05912203,0.121498704,-0.053353447,-0.052132446,-0.2704855,-0.17692505,-0.24780945,0.09384306,0.066475116,0.027302435,-0.17206632,0.15287071,-0.01296578,-0.03002016,0.18504289,0.17744271,-0.16596255,0.12653178,0.102422655,0.11590537,0.023662562
user_757,0.10597339,-0.20355111,-0.1884678,-0.05626186,-0.062057804,-0.10768521,0.06797853,-0.01155793,0.025386835,-0.09965722,-0.03270618,-0.23667654,0.15038738,0.018036703,-0.20882337,-0.13443089,-0.03942748,-0.08802997,-0.07629081,-0.22336541,0.18260714,0.042383373,-0.12104693,0.16853699,-0.05566275,-0.0040298933,-0.24461749,0.13683034,-0.09734644,-0.09545812,0.009620165,0.18275245,-0.042398866,0.11403146,-0.0029357993,0.103656895,0.010889842,0.13327436,0.16851215,-0.038093142,0.13126852,0.11411579,0.016122999,0.047143422,0.12459054,-0.08735535,-0.09156516,-0.022443112,-0.16473387,0.06622038,-0.06167805,0.05185142,-0.13214357,0.018128395,-0.06735014,-0.12630211,0.15459073,-0.01695002,0.32169983,-0.23308071,-0.14988044,-0.111321986,-0.12254327,0.1138722
user_758,-0.030152792,-0.23801444,-0.012470901,-0.048625503,0.023912815,-0.15039133,-0.0041864263,0.139899,0.08912071,0.009133694,-0.05930668,-0.21425255,0.09245997,-0.08345657,-0.08620292,-0.11057739,-0.14921279,0.07111341,0.1593538,0.09186631,0.21810338,-0.023237366,-0.15436965,0.26246998,0.02098972,-0.11656444,-0.14812566,0.00717867,0.0047208956,0.087283954,0.16623576,0.30999592,-0.09363926,-0.1656939,0.005464211,0.13600913,0.0103512,-0.0652259,0.027561901,-0.1574712,-0.22107905,-0.008417714,-0.21747863,0.18180329,-0.05442277,-0.033559956,-0.05288752,-0.13469905,-0.2033068,-0.14961137,-0.18692687,0.045488268,-0.06279481,-0.15673116,0.18666205,-0.034140214,-0.07527795,0.08022635,-0.040235747,0.016596055,0.014449944,0.011758191,0.10909463,-0.068260446
user_759,-0.06615419,-0.12444568,-0.116485976,0.12437611,0.19581677,-0.088571616,-0.085471995,0.07869888,-0.00664459,-0.12539601,0.120652325,-0.0793407,-0.12915236,0.1317562,0.17107533,-0.016080836,-0.13347368,0.0347498,-0.060660616,-0.163859,0.059825335,-0.037155867,0.12608965,0.10923204,0.0906302,-0.042615235,-0.23586474,0.03113929,-0.014966795,0.11102548,0.10721586,-0.09463282,-0.039007906,-0.019259358,-0.23658541,-0.14191906,-0.13204278,0.10445244,0.0058177663,-0.19445542,-0.17243198,0.13622901,0.0035641955,0.22029525,0.33021563,-0.00048840453,0.1454225,0.12816256,0.09146408,-0.16218859,0.107869774,0.23403619,0.012377198,0.052924987,0.0003361228,-0.11342489,-0.059485644,0.11575342,0.04686443,-0.1205013,-0.10958846,-0.11837,0.07156977,0.19976138
user_76,-0.1803525,-0.28900254,-0.035962157,-0.13211644,-0.1336776,-0.050486475,-0.17938435,-0.008058232,-0.05178204,0.1413695,0.07267125,0.024969084,0.21891268,-0.094401024,-0.06427322,-0.0550767,-0.06406505,0.043334495,-0.0037977444,-0.10464637,0.14850277,0.30435127,-0.074941576,0.075369,0.077872634,-0.016216498,-0.06062572,-0.013445009,0.14126718,0.17294534,0.1898111,0.17764643,0.039926734,-0.008294694,-0.12641352,-0.021217547,0.12629937,0.07330557,-0.14706355,0.018541656,-0.19530976,0.17286694,-0.10196876,-0.11920712,-0.14588839,-0.013425743,0.011887184,-0.09876065,-0.04676558,-0.13110667,-0.21016748,-0.12451065,0.056043454,0.016437817,-0.15303184,0.050414354,-0.017368058,0.2229428,-0.05641328,-0.0028348423,-0.040528107,-0.02634942,0.24126896,0.20459022
user_760,-0.12117461,0.013763311,0.05474126,-0.05395774,0.10939479,0.11585779,0.017185472,-0.07471807,-0.13934998,-0.31483868,-0.22917539,0.06399511,0.29452702,0.07191562,-0.028226277,-0.09976234,0.15685911,0.034408286,-0.11412507,-0.085908115,0.03515721,-0.053167682,-0.17813061,0.10104251,-0.16261278,-0.11996988,-0.1050782,-0.12707995,0.18637815,0.025260635,0.007606722,0.05923534,-0.116728045,-0.29559845,0.06610328,-0.091724254,0.0004118619,-0.048384067,-0.15451948,0.10425363,0.10929319,-0.14385676,-0.057739068,0.18225592,0.09620865,0.13261592,0.16488935,-0.15273929,-0.14790872,-0.016612316,0.12640151,0.0868572,0.04539127,-0.031986,0.0058348104,-0.1014912,-0.095404424,0.03454919,0.052889973,0.15853462,-0.049184848,-0.17634867,0.1834447,0.095116705
user_761,-0.075129524,0.01778921,-0.11677442,0.0148157915,-0.11952037,-0.20577633,-0.09145529,0.06916107,-0.06613834,-0.01844361,0.1326526,0.06418253,0.11833148,0.029611088,-0.03198833,-0.013435328,0.033839133,0.16007061,-0.06435147,-0.2768865,-0.13753529,0.12670341,-0.22532012,-0.13602874,-0.14532651,0.114401184,-0.015491912,0.054084957,0.093433,0.16525766,0.01401382,-0.07137553,-0.14277598,-0.36352193,-0.17549498,-0.17977889,0.09962716,-0.0023883895,0.058666915,-0.13060802,0.030377962,-0.067489676,0.10091751,-0.17145868,-0.07184321,-0.06033837,0.0451613,0.08946502,-0.019139884,-0.15609406,-0.09696591,-0.06325687,-0.18992613,0.07881317,0.2019038,0.24901141,0.084817424,-0.13844913,0.04308166,-0.0501202,0.1827379,-0.0029048752,0.14029185,0.019464139
user_762,0.11501158,-0.04102628,0.06872687,0.15727697,-0.14655447,-0.10152843,-0.1921304,-0.059473403,0.10916781,0.13695718,-0.056539048,0.0022941118,-0.08854042,-0.073641255,-0.0035463977,0.14450203,-0.17103204,0.083860435,0.04130629,-0.14718707,-0.019892503,-0.01031462,-0.15103151,0.26126772,-0.050232198,0.045818307,-0.0822677,-0.21428275,0.019392384,0.1363194,-0.008129302,0.08546981,0.113087244,0.03813533,-0.018176397,0.27970707,0.19219188,-0.18115604,-0.07408031,-0.10948358,-0.068279035,0.11671826,0.17355767,-0.1282723,0.27790698,-0.21794865,-0.16916639,-0.12638704,-0.24113983,-0.061691258,-0.0064378656,0.030302372,0.0016642377,-0.123513475,0.23564202,-0.016744314,-0.08505182,0.011443742,-0.07778079,-0.029971084,-0.06249616,-0.096384436,0.06874983,-0.007304442
user_763,-0.22678387,0.11987282,0.0025962412,0.031388767,-0.0051090037,-0.20566088,-0.07458075,-0.056196492,0.057128586,-0.05605391,-0.2150482,-0.15394826,0.26117048,-0.12362971,-0.12848677,-0.0006816478,-0.057967797,0.039313592,0.020454701,-0.02355228,0.14780064,-0.15227203,-0.16461904,0.10386224,-0.1490988,-0.07334254,-0.07052351,0.061812434,0.08712144,-0.15275787,-0.09492534,-0.10023016,-0.059418038,0.01622176,-0.035063848,0.047483217,0.00076375034,-0.070044994,-0.120360285,0.15967228,-0.27841932,-0.051182214,-0.049844764,0.24830782,0.0044955,-0.2264085,-0.09717435,-0.08843697,-0.07427238,-0.09409127,0.02389805,-0.11310705,-0.12177316,-0.19771065,0.027366636,0.13684441,-0.028176665,0.24451739,0.096308485,-0.14252116,-0.016305875,-0.044931844,0.19068971,0.18892178
user_764,0.062996805,-0.097426936,-0.103767745,-0.18218485,-0.114174664,-0.21052249,-0.0442653,-0.09756912,-0.049669582,0.12046972,0.042110085,-0.053341124,0.13088727,0.0132060535,-0.040373802,-0.009589133,-0.17565687,0.11778326,-0.09595263,0.15658914,-0.031656552,0.049043752,-0.11765832,0.11349959,-0.07249644,0.23238418,-0.09772095,0.038988423,-0.07846125,0.039364953,-0.16021983,-0.0103049865,-0.026441528,-0.0005890812,0.06968185,-0.16850293,0.2241095,-0.23570469,0.43270797,-0.09005814,-0.060124602,0.08852748,-0.038254134,-0.031514168,0.004586654,0.07713516,0.0064174444,-0.20187582,0.071188085,-0.16951022,-0.060039923,-0.1204313,-0.13356553,0.06666828,0.15122297,0.12369765,0.1927567,0.17283137,-0.042736825,0.005849598,-0.151808,0.095635764,0.05829935,0.09015923
user_765,0.05677241,-0.04020233,-0.07059674,0.08057154,0.20566353,-0.009482611,0.054435704,-0.12301708,0.02828818,-0.0866329,-0.11887763,0.10060539,0.1367606,0.06040297,-0.15227225,0.085621215,-0.21537791,-0.101682566,-0.11073513,-0.08249021,0.2679987,-0.13628022,0.061927352,-0.102976665,-0.11523202,0.13948417,-0.063167356,-0.20326425,0.009535387,-0.0345433,-0.09217516,0.019677078,-0.080287166,0.028873159,-0.031679764,0.170848,0.13580815,-0.22468667,-0.1126499,-0.058727838,-0.12248231,0.18854418,-0.08187819,-0.16695996,-0.20722061,-0.050258137,-0.038773157,0.11234603,-0.08396788,-0.03374551,0.16166475,0.057089414,-0.06512185,-0.39445552,-0.1627505,0.058609955,-0.06152313,-0.009417156,0.08831395,0.09834444,0.17330402,-0.1181774,-0.094652444,0.005247737
user_766,0.095054634,-0.08631608,-0.0819989,0.02304417,0.027120389,-0.116955146,0.077656165,0.08100886,-0.16202182,-0.19649488,0.08664638,-0.12515017,0.18964793,-0.012334636,-0.052798964,-0.2305431,-0.009782786,-0.08306681,0.049516153,-0.0055596633,-0.07807887,-0.040993948,-0.080689676,-0.063240185,-0.16459775,0.19645268,-0.013002194,0.17347118,0.0053457683,-0.10962721,0.1060473,0.2554192,-0.15038475,-0.12144502,0.11173284,-0.13149998,0.0036246201,-0.041581407,0.10537875,0.03715822,-0.17065258,0.056930028,-0.21597219,-0.06359478,0.03139221,0.108093195,0.071366765,0.11625972,-0.27594483,-0.027995413,0.013469732,0.08959461,0.020722345,0.1227842,0.083762735,0.16717637,0.01579246,0.31979764,0.25410295,-0.105999455,0.13019305,-0.0500124,0.048499744,0.15964152
user_767,0.0551765,0.028330829,-0.121347204,0.034438368,0.059994504,-0.14037225,-0.06336165,-0.18033127,-0.051546335,-0.07302766,-0.041960757,-0.035902675,0.011194786,-0.20003735,-0.031177334,0.06991899,-0.058503482,-0.11897448,-0.0043713367,-0.049702767,0.14237104,-0.052496657,-0.085943125,0.2257563,-0.19692332,0.013083416,0.08452801,-0.03458143,0.03520636,0.34821275,-0.16403401,0.19158393,0.043721966,0.042247485,-0.19707873,-0.14962208,-0.10078097,-0.044588607,0.09684428,0.060688477,0.13800117,0.03656843,-0.10108909,0.012516891,-0.009431048,-0.24425304,-0.08099887,0.18704286,-0.12712814,-0.07217311,0.031422686,0.046855237,-0.14186276,0.16071297,-0.021416267,-0.086493336,0.120483674,0.2574014,0.30120033,0.16391613,-0.09722189,1.9381994e-05,0.13964786,0.024094945
user_768,-0.065141216,-0.029202951,-0.14752297,-0.26045337,0.15679465,-0.08045199,-0.052101687,-0.024155827,0.035730615,-0.18274534,-0.06397855,-0.025834544,0.25074926,-0.08584467,-0.087422654,0.051331002,-0.24504456,0.09278248,0.0983223,0.083507486,0.03935642,0.04975708,0.10933386,0.15248913,0.20867103,0.07313041,0.004701755,0.1468271,0.19391073,-0.029806351,0.045682117,0.17573194,-0.07496288,0.026836216,0.009239349,-0.123617664,-0.07574311,-0.065773785,-0.09847665,0.20648398,-0.0438892,0.19942634,-0.15027617,0.1254826,0.1789938,-0.016451726,-0.100375816,0.013424344,0.12020145,0.1793659,-0.040592156,-0.105347335,-0.28219467,-0.093360774,0.0005364028,0.05742386,-0.02618604,0.15938358,0.13471237,-0.1980504,-0.061971135,0.1689684,-0.10477337,-0.00029720247
user_769,0.034306567,0.14746557,0.060582615,0.16179977,0.05849872,0.022548899,0.17167622,0.010144029,0.19161297,-0.09617394,0.08285846,-0.04175819,0.06310559,-0.15401243,0.038579285,0.014534433,-0.18250751,0.0894406,0.10527192,-0.22596267,0.15514591,0.11261775,-0.07006267,0.1146373,-0.025261614,0.033073153,0.030441742,-0.030908378,0.09156616,-0.13505602,-0.017538853,0.18386203,-0.1652751,0.099193,-0.13048086,-0.15101908,-0.11244805,-0.24754253,0.1061194,-0.1648331,0.16446699,0.08749839,0.12655193,0.12224834,-0.05990476,0.12099923,0.043503948,0.1528807,0.12796228,-0.24317294,-0.06936573,0.1627554,-0.17687532,-0.11708763,0.020539112,0.24724871,0.049907703,0.14803019,-0.19335385,0.013417676,-0.15764165,-0.0495374,-0.07299151,-0.026111154
user_77,0.14998302,-0.056392632,-0.0949928,0.07618831,0.2726333,0.012904182,-0.19531326,-0.026587306,-0.1397265,0.002514575,0.13773862,-0.025253294,-0.17839469,-0.08631288,-0.043961287,0.11251389,-0.06489735,-0.19808365,0.015396111,-0.039304633,0.071078956,-0.018174907,0.13101044,0.021644304,-0.25752816,0.15944198,0.05638839,0.08574128,0.07929011,0.08205463,0.053778592,0.13523804,-0.060213797,-0.1420247,-0.2513921,-0.030376505,-0.061444115,0.05571675,0.09517914,-0.09508034,0.07023641,0.0133684855,0.18430477,0.051551,0.15628089,-0.025033766,-0.18284516,-0.32231715,-0.12742046,0.17323692,-0.12348989,-0.045512013,-0.12749751,0.1951229,-0.12200267,0.09629391,-0.04159433,0.11345589,0.116688654,-0.105928674,-0.12093055,0.04545322,0.1714716,0.06188101
user_770,-0.1341427,0.0026437703,0.029780526,0.07840705,0.21127804,-0.20847176,0.027769653,-0.010259331,-0.061247975,-0.33548662,-0.039410457,-0.08304026,-0.092830114,-0.12483098,0.14276294,0.06391151,-0.106091216,0.051475238,-0.06887209,0.06691775,0.022630269,0.20214406,-0.2750018,-0.0045035775,0.07666607,-0.003049213,-0.16655606,0.12313351,0.12965362,0.056627385,0.11007351,-0.07076068,-0.030552791,0.123752855,0.1015497,-0.067417085,-0.09327863,-0.22545987,-0.043945502,-0.19520433,-0.03439412,-0.018103842,-0.2074126,-0.089336805,0.11030905,-0.01300476,-0.011411288,-0.1831891,0.13713889,-0.03954474,0.07532762,0.06499613,-0.29767436,-0.05770642,0.15601076,-0.17101222,-0.008799444,-0.036129143,0.12610352,-0.042604927,-0.21036662,-0.021859989,0.116975665,-0.06303102
user_771,0.07463783,0.121091045,-0.07661562,0.0055201487,-0.021761537,-0.1324365,-0.09678225,0.03360695,0.0021411357,-0.22430378,0.08455593,-0.09738158,-0.053676266,-0.14150675,-0.14529125,-0.08868235,0.08554341,0.059041303,0.08850703,-0.10305716,0.23794627,0.10906547,-0.023446271,0.001833826,0.14469267,0.12734777,-0.12696764,0.048683733,-0.021565998,0.13664013,0.17139521,0.004220441,0.01258215,-0.007931122,-0.25624403,0.22774388,0.19060609,0.018424947,-0.055720426,-0.049750403,0.08841841,-0.018935459,0.10083892,-0.09165854,0.10233449,0.0068490524,-0.1254193,0.107386045,-0.15508136,0.06508446,0.10019889,0.06983439,0.113304935,0.09033507,0.21782836,0.29011676,0.10570009,-0.112021536,0.095363684,-0.059988033,-0.29176673,-0.13467911,0.24382533,-0.067473896
user_772,-0.04648074,0.111406684,-0.11391618,-0.017351571,-0.06745102,-0.12441292,-0.15330023,0.0061599384,0.07669477,-0.19961296,-0.031926975,-0.09856154,0.072901025,-0.07619977,0.14913537,-0.071538374,0.17261103,0.19498897,0.19174476,-0.114029214,0.05708113,0.19362244,0.09164628,-0.10917928,-0.16365485,-0.12962596,-0.013764687,-0.13252684,-0.15839013,-0.0068555176,0.038346052,0.013038694,0.051011458,0.17719741,0.008865262,-0.18684624,0.23894466,-0.1576709,0.16382983,-0.25724488,-0.29252896,-0.15597692,0.025861878,0.11813931,0.06387286,0.12299026,-0.023273218,-0.014049234,0.008246096,0.024287898,-0.020928377,-0.16107585,-0.09080008,0.15499112,0.021525048,0.20856607,-0.14353086,0.035079807,0.09933918,-0.064918354,0.03455166,0.07589848,-0.10809306,0.14359339
user_773,-0.13938035,0.059445936,-0.14930017,-0.20739563,0.14075752,-0.039782897,0.090005696,0.2551325,0.026719928,0.01425355,-0.05462276,0.011182,-0.04338109,0.05197502,-0.0040498073,0.046567615,-0.13667147,-0.04544758,-0.011284176,-0.19330633,-0.071182564,0.056766346,-0.08775151,-0.105872944,0.018610395,0.15607242,-0.13548332,-0.083261676,-0.070261426,0.19159251,0.24272968,0.107916646,-0.15031922,0.1381467,-0.040520176,0.23959967,0.082349144,-0.037361037,-0.00041929004,-0.030434849,-0.1180487,-0.056077134,-0.238153,0.012678096,0.1025284,0.13619687,-0.027093656,-0.13439025,-0.18756132,-0.08514271,-0.20383866,-0.010462579,-0.0029327085,-0.2257317,0.16502409,0.10653771,0.1358733,0.2436093,0.030540843,0.11915249,0.020109102,0.124994256,-0.13317473,0.1634931
user_774,0.07447713,-0.066084735,-0.04013765,0.040010948,0.08482662,0.056948557,-0.06210134,0.13148822,-0.11737945,-0.21032733,-0.057244863,-0.008741543,0.157433,-0.038450766,-0.1796059,-0.070656516,-0.094852,0.032801013,0.121619694,-0.13055174,-0.012354474,0.078201115,-0.13550107,0.019117283,-0.23471989,-0.04473827,-0.16119951,0.10249757,-0.1337549,0.013803049,-0.024399256,0.24419464,-0.24271338,-0.053415347,-0.087798044,0.13568333,0.07160392,0.0078049945,0.12304835,-0.045634262,-0.04942704,0.017112434,-0.16140999,-0.02855824,0.21827169,-0.09850248,0.13621965,-0.011778467,0.0017311092,-0.0773995,-0.010984413,0.028086806,-0.06339612,-0.23781992,-0.025313163,0.08445719,0.17465775,0.15852205,-0.034439925,0.10753039,0.101813205,-0.33115643,0.25961098,0.21120553
user_775,-0.2340983,-0.039943263,-0.11722856,-0.22530161,0.2379525,-0.15692142,-0.23809135,0.070252575,-0.056987703,-0.073260196,-0.015995024,-0.111940496,-0.14259024,-0.2694798,0.07402342,-0.0008712588,0.031147037,0.04652148,-0.09272174,0.022337902,-0.112168886,-0.0066251713,0.12592116,0.18978843,-0.04756058,0.07147959,0.06424107,-0.113951564,-0.16688606,-0.01515067,0.055827934,0.034138624,-0.16441742,-0.2343167,0.04347101,-0.057965763,-0.050202005,-0.12903622,0.12050537,-0.2723125,-0.08143414,-0.15746553,-0.04937254,0.12331373,-0.15889178,0.032549582,-0.07769066,-0.09070252,0.08342015,0.033701617,0.15684006,0.17836148,-0.20909888,-0.123123795,0.1554811,-0.0325699,0.0018131443,0.069675915,0.12114277,-0.07615583,0.0072694873,0.12561391,-0.07871844,0.046494443
user_776,-0.05378004,-0.001335736,-0.096574955,0.131245,0.02791868,0.056335848,0.10196092,0.045993518,0.12109842,0.075883746,0.010410719,-0.10988645,-0.012808649,0.06495643,-0.28025454,0.05803581,0.061309457,-0.15030313,-0.09818457,0.009622676,0.018504456,0.075589865,-0.13289388,0.07533016,-0.2941384,-0.02210974,-0.11973421,0.04422568,0.009765481,0.05188634,-0.02704263,-0.06686318,0.12286856,-0.20742147,0.07913566,-0.14365704,0.1289583,0.015099753,0.1786134,0.062471624,-0.39969948,0.044625215,-0.08623683,0.282697,-0.048367307,-0.07084533,0.039213955,-0.08095428,-0.2567461,0.008789096,-0.1826797,0.05123425,0.03331432,-0.005482819,0.028727854,0.073762566,-0.0184128,0.01147077,0.283525,0.0737266,0.09234162,-0.10441069,0.07683736,0.18751897
user_777,0.0999063,-0.1757595,-0.04300171,0.1817278,0.05754054,-0.056406762,0.01042429,0.098593526,0.12289714,0.15410875,-0.22303146,0.0004443476,0.09360749,-0.117382914,0.033108734,0.10664969,0.076510556,0.05357133,-0.14478724,0.096168675,-0.07162563,0.2178962,0.15838812,0.2060022,-0.05563006,0.105100006,0.035919577,-0.08925805,-0.06649697,0.23522133,-0.107332565,0.24526684,-0.015358715,0.031782415,-0.20345859,-0.19673496,-0.011042053,-0.032457788,0.018022854,-0.044400416,0.046020553,0.021900231,-0.1577979,-0.13296013,0.002648133,-0.04944979,-0.18587941,-0.07531176,-0.26645333,0.08469656,0.18964739,0.09264202,-0.1628411,-0.038785186,0.02957398,0.040294964,-0.19954875,0.06788059,0.13214953,-0.06445879,-0.1687939,0.0706847,0.19093402,-0.092370205
